LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-04-08 13:36:29,1900-01-00 00:00:00,,B8:27:EB:6F:ED:ED,-34, ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,,B8:27:EB:FA:FF:FC,-50, ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,,B8:27:EB:FF:C8:F5,-44, ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,,24:EC:99:6D:F1:6C,-47,,0.000000,0.000000,0.000,0.000,Client
2026-04-08 13:36:29,1900-01-00 00:00:00,,D0:D3:E0:ED:C6:80,-48, ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,,D0:D3:E0:ED:C6:81,-48, ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,,D0:D3:E0:ED:C6:82,-48, ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,,D0:D3:E0:ED:C6:83,-48, ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,eduroam,D0:D3:E0:ED:C6:80,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,ulsecure,D0:D3:E0:ED:C6:81,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,ulsponsor,D0:D3:E0:ED:C6:82,-48, OPN,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,ulvisitor,D0:D3:E0:ED:C6:83,-48, OPN,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,eduroam,D0:D3:E0:ED:C6:80,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,ulsecure,D0:D3:E0:ED:C6:81,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,ulvisitor,D0:D3:E0:ED:C6:83,-50, OPN,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,,24:EC:99:6D:F1:6C,-46,,0.000000,0.000000,0.000,0.000,Client
2026-04-08 13:36:29,1900-01-00 00:00:00,1020-wombat,B8:27:EB:FA:FF:FC,-52, WPA ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,0960-wombat,B8:27:EB:FF:C8:F5,-46, WPA ,0.000000,0.000000,0.000,0.000,AP
2026-04-08 13:36:29,1900-01-00 00:00:00,0999-wombat,B8:27:EB:6F:ED:ED,-34, WPA ,0.000000,0.000000,0.000,0.000,AP
